algo,noise_std,n_outliers,trial,chamfer,hausdorff,accuracy,runtime_s
ransac,0.1,4000,1,0.2407773514703918,0.7878572111943164,0.9745967741935484,55.69824934005737
ransac,0.1,4000,2,0.24887291972644057,0.7300657478033264,0.9738629032258065,56.88277626037598
ransac,0.1,4000,3,0.24876443478921637,0.5245837753251915,0.9744838709677419,47.400145292282104
ransac,0.1,4000,4,0.24699702251113875,0.5910256494270676,0.9749112903225806,58.498056411743164
ransac,0.1,6000,0,0.2442657697282309,0.756539831779829,0.9731984126984127,59.86879897117615
ransac,0.1,6000,1,0.25089359571473274,0.7758109879109968,0.9745952380952381,53.60253024101257
ransac,0.1,6000,2,0.26166913646729906,0.6631999641174213,0.9740238095238095,62.229954957962036
ransac,0.1,6000,3,0.2266798282296031,0.5536855360072834,0.9753253968253969,48.06851148605347
ransac,0.1,6000,4,0.26184779122639434,0.6310145503572783,0.9752222222222222,54.50300621986389
ransac,0.1,8000,0,0.2564327049386238,0.6017321478912931,0.9752578125,51.43339252471924
ransac,0.1,8000,1,0.2612000194668027,0.6702472124830361,0.974875,58.23141360282898
ransac,0.1,8000,2,0.25934603754686647,0.6658529879253716,0.9754375,57.56543803215027
ransac,0.1,8000,3,0.24653718440762956,0.5463144324108373,0.9756171875,66.5934910774231
ransac,0.1,8000,4,0.25943570761344936,0.7560333427349414,0.97371875,58.97362756729126
ransac,0.2,0,0,0.2761140868328239,1.371081539463531,0.9193333333333333,59.71045660972595
ransac,0.2,0,1,0.260844793980301,1.1762450018370152,0.9215,76.06920886039734
ransac,0.2,0,2,0.2686236972668887,1.0815874550179387,0.9191583333333333,60.433884382247925
ransac,0.2,0,3,0.2698262146227623,1.7324211227715558,0.9179416666666667,60.12025547027588
ransac,0.2,0,4,0.2760434121450608,1.6149398837478943,0.9168833333333334,63.141937255859375
ransac,0.2,2000,0,0.2564143433573989,0.8039197220648342,0.9236639344262295,73.03208804130554
ransac,0.2,2000,1,0.26255279633533757,0.8488015647326782,0.9208114754098361,66.64316821098328
ransac,0.2,2000,2,0.2873747798365938,1.7673779648767642,0.9157459016393442,60.86169362068176
ransac,0.2,2000,3,0.2649018812224687,0.9289882152853686,0.921188524590164,63.5495765209198
